budget,genres,id,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,status,title,vote_average,vote_count
200000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",296,en,69.405188,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Intermedia Films"", ""id"": 763}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""C-2 Pictures"", ""id"": 7340}, {""name"": ""IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG"", ""id"": 19116}, {""name"": ""Mostow/Lieberman Productions"", ""id"": 23636}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",07/02/2003,435000000,109,Released,Terminator 3: Rise of the Machines,5.9,2143
170000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",118340,en,481.098624,"[{""name"": ""Marvel Studios"", ""id"": 420}, {""name"": ""Moving Picture Company (MPC)"", ""id"": 20478}, {""name"": ""Bulletproof Cupid"", ""id"": 54850}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/30/2014,773328629,121,Released,Guardians of the Galaxy,7.9,9742
165000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",157336,en,724.247784,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Syncopy"", ""id"": 9996}, {""name"": ""Lynda Obst Productions"", ""id"": 13769}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",11/05/2014,675120017,169,Released,Interstellar,8.1,10867
160000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}]",27205,en,167.58371,"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Syncopy"", ""id"": 9996}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/14/2010,825532764,148,Released,Inception,8.1,13752
250000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",49051,en,108.849621,"[{""name"": ""WingNut Films"", ""id"": 11}, {""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Warner Bros. Pictures"", ""id"": 174}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/26/2012,1021103568,169,Released,The Hobbit: An Unexpected Journey,7,8297
38000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",9799,en,6.909942,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Original Film"", ""id"": 333}, {""name"": ""Ardustry Entertainment"", ""id"": 26281}, {""name"": ""Mediastream Film GmbH & Co. Productions KG"", ""id"": 26282}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/22/2001,207283925,106,Released,The Fast and the Furious,6.6,3428
150000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",4922,en,60.269279,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Kennedy/Marshall Company, The"", ""id"": 7383}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/24/2008,333932083,166,Released,The Curious Case of Benjamin Button,7.3,3292
160000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",49538,en,3.195174,"[{""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Ingenious Media"", ""id"": 290}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Donners' Company"", ""id"": 431}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Dune Entertainment III"", ""id"": 6332}, {""name"": ""Marvel Entertainment"", ""id"": 7505}, {""name"": ""Bad Hat Harry Productions"", ""id"": 9168}, {""name"": ""Big Screen Productions"", ""id"": 10893}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/24/2011,353624124,132,Released,X-Men: First Class,7.1,5181
8000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}]",293644,es,0.719996,"[{""name"": ""Anima Estudios"", ""id"": 9965}, {""name"": ""Discreet Art Productions"", ""id"": 79433}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""MX"", ""name"": ""Mexico""}]",10/30/2015,0,89,Released,Top Cat Begins,5.3,9
0,"[{""id"": 18, ""name"": ""Drama""}]",45958,es,13.930763,"[{""name"": ""Ikiru Films"", ""id"": 2875}, {""name"": ""Mod Producciones"", ""id"": 5444}, {""name"": ""Televisi\u00f3n Espa\u00f1ola (TVE)"", ""id"": 6639}, {""name"": ""Menageatroz"", ""id"": 7116}, {""name"": ""Televisi\u00f3 de Catalunya (TV3)"", ""id"": 8530}, {""name"": ""Focus Features"", ""id"": 10146}]","[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",10/20/2010,25147786,148,Released,Biutiful,7,291
35000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 37, ""name"": ""Western""}, {""id"": 80, ""name"": ""Crime""}]",1969,es,20.27704,"[{""name"": ""Ultra Films"", ""id"": 828}, {""name"": ""TF1 Films Production"", ""id"": 3823}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""TPS Star"", ""id"": 6586}, {""name"": ""EuropaCorp"", ""id"": 6896}, {""name"": ""A.J.O.Z. Films"", ""id"": 11473}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""MX"", ""name"": ""Mexico""}]",1/18/2006,10496317,93,Released,Bandidas,5.8,307
24000000,"[{""id"": 28, ""name"": ""Action""}]",13495,es,6.009644,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Estudios Picasso"", ""id"": 2029}, {""name"": ""NBC Universal Global Networks"", ""id"": 2975}, {""name"": ""Origen Producciones Cinematograficas S.A."", ""id"": 3315}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",09/01/2006,23321954,145,Released,Alatriste,5.6,61
22000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10749, ""name"": ""Romance""}]",153158,es,14.866351,"[{""name"": ""100 Bares"", ""id"": 5517}, {""name"": ""Ministerio de Cultura"", ""id"": 11408}, {""name"": ""Instituto de Cr\u00e9dito Oficial (ICO)"", ""id"": 11427}, {""name"": ""Televisi\u00f3n Federal (Telefe)"", ""id"": 21915}, {""name"": ""369 Productions"", ""id"": 22128}, {""name"": ""Catmandu Branded Entertainment"", ""id"": 22130}, {""name"": ""JEMPSA"", ""id"": 22133}, {""name"": ""Plural - Jempsa"", ""id"": 22134}, {""name"": ""Prana Animation Studios"", ""id"": 22135}]","[{""iso_3166_1"": ""AR"", ""name"": ""Argentina""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",7/18/2013,24000000,106,Released,Underdogs,6,122
19000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",1417,es,90.809408,"[{""name"": ""Estudios Picasso"", ""id"": 2029}, {""name"": ""Esperanto Filmoj"", ""id"": 7470}, {""name"": ""Tequila Gang"", ""id"": 11628}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""MX"", ""name"": ""Mexico""}]",5/27/2006,83258226,118,Released,Pan's Labyrinth,7.6,3041
0,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",12154,es,12.335827,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Interscope Communications"", ""id"": 10201}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/27/1987,0,102,Released,Three Men and a Baby,5.8,253
12806000,"[{""id"": 18, ""name"": ""Drama""}]",1913,es,17.363739,"[{""name"": ""Canal Plus"", ""id"": 104}, {""name"": ""Sogecine"", ""id"": 692}, {""name"": ""Himen\u00f3ptero"", ""id"": 784}, {""name"": ""Eurimages"", ""id"": 850}, {""name"": ""Televisi\u00f3n Espa\u00f1ola (TVE)"", ""id"": 6639}, {""name"": ""Union G\u00e9n\u00e9rale Cin\u00e9matographique (UGC)"", ""id"": 7248}, {""name"": ""Televisi\u00f3n de Galicia (TVG) S.A."", ""id"": 10050}, {""name"": ""Ministerio de Cultura"", ""id"": 11408}, {""name"": ""Sogepaq"", ""id"": 11955}, {""name"": ""Eyescreen S.r.l."", ""id"": 12012}, {""name"": ""Filmanova"", ""id"": 28812}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",09/03/2004,38535221,125,Released,The Sea Inside,7.2,219
10000000,"[{""id"": 10752, ""name"": ""War""}, {""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}]",184374,es,0.072085,"[{""name"": ""Estudios Churubusco Azteca"", ""id"": 5153}, {""name"": ""Gala Films"", ""id"": 23133}, {""name"": ""Gobierno del Estado de Puebla"", ""id"": 56358}]","[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}]",05/03/2013,0,125,Released,Cinco de Mayo: La Batalla,5.8,14
12899867,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",219,es,19.747809,"[{""name"": ""El Deseo"", ""id"": 49}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",3/16/2006,85582407,121,Released,Volver,7.3,406
5600000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",10664,es,22.341462,"[{""name"": ""Filmax"", ""id"": 3631}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",9/15/2009,18469680,85,Released,[REC]²,6.4,489
5500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",211954,es,9.59729,"[{""name"": ""Filmax"", ""id"": 3631}, {""name"": ""Signature Entertainment"", ""id"": 23770}, {""name"": ""Pinema"", ""id"": 47231}, {""name"": ""Pantelion Films"", ""id"": 58399}]","[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}]",7/20/2013,99067206,115,Released,Instructions Not Included,7.5,205
5000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1391,es,16.890285,"[{""name"": ""B\u00e9same Mucho Pictures"", ""id"": 1101}, {""name"": ""Producciones Anhelo"", ""id"": 1102}, {""name"": ""The Criterion Collection"", ""id"": 10932}]","[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}]",06/08/2001,33616692,106,Released,Y Tu Mamá También,7.3,315
5000000,"[{""id"": 53, ""name"": ""Thriller""}]",77495,es,9.136965,"[{""name"": ""Filmax Entertainment"", ""id"": 7302}, {""name"": ""Castelao Producciones"", ""id"": 7956}, {""name"": ""Cubica"", ""id"": 26476}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",10/14/2011,0,107,Released,Sleep Tight,7,202
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}, {""id"": 10749, ""name"": ""Romance""}]",65749,es,0.425551,"[{""name"": ""Adela Pictures"", ""id"": 40451}]","[{""iso_3166_1"": ""AR"", ""name"": ""Argentina""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",02/12/1998,0,115,Released,Tango,6.8,6
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",6537,es,29.071955,"[{""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""Telecinco"", ""id"": 1182}, {""name"": ""Telecinco Cinema"", ""id"": 2674}, {""name"": ""Televisi\u00f3 de Catalunya TV3"", ""id"": 6778}, {""name"": ""Esta Vivo! Laboratorio de Nuevos Talentos"", ""id"": 11649}, {""name"": ""Grupo Rodar"", ""id"": 11650}, {""name"": ""Rodar y Rodar Cine y Televisi\u00f3n"", ""id"": 11651}, {""name"": ""Warner Bros. Pictures de Espa\u00f1a"", ""id"": 11652}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""MX"", ""name"": ""Mexico""}]",8/27/2007,44000000,105,Released,The Orphanage,7.1,633
4000000,"[{""id"": 18, ""name"": ""Drama""}]",54580,es,3.663108,"[{""name"": ""V\u00eda Digital"", ""id"": 357}, {""name"": ""Eurimages"", ""id"": 850}, {""name"": ""Continental Producciones"", ""id"": 6279}, {""name"": ""Instituto de la Cinematograf\u00eda y de las Artes Audiovisuales (ICAA)"", ""id"": 9974}, {""name"": ""Televisi\u00f3n de Galicia (TVG) S.A."", ""id"": 10050}, {""name"": ""Antena 3 Televisi\u00f3n"", ""id"": 11737}, {""name"": ""Sogepaq"", ""id"": 11955}, {""name"": ""El\u00edas Querejeta Producciones Cinematogr\u00e1ficas S.L."", ""id"": 12009}, {""name"": ""Mediapro"", ""id"": 12010}, {""name"": ""Quo Vadis Cin\u00e9ma"", ""id"": 12011}, {""name"": ""Eyescreen S.r.l."", ""id"": 12012}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",9/27/2002,146402,113,Released,Mondays in the Sun,7.1,36
2000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",25376,es,25.894065,"[{""name"": ""100 Bares"", ""id"": 5517}, {""name"": ""Haddock Films S.R.L."", ""id"": 5623}, {""name"": ""Instituto Nacional de Cine y Artes Audiovisuales (INCAA)"", ""id"": 6458}, {""name"": ""Televisi\u00f3n Espa\u00f1ola (TVE)"", ""id"": 6639}, {""name"": ""Tornasol Films"", ""id"": 7680}, {""name"": ""Canal+ Espa\u00f1a"", ""id"": 9335}, {""name"": ""Ministerio de Cultura"", ""id"": 11408}, {""name"": ""Instituto de Cr\u00e9dito Oficial (ICO)"", ""id"": 11427}, {""name"": ""Televisi\u00f3n Federal (Telefe)"", ""id"": 21915}]","[{""iso_3166_1"": ""AR"", ""name"": ""Argentina""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",8/13/2009,33965843,129,Released,The Secret in Their Eyes,7.8,626
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}]",89540,es,0.015597,[],"[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}]",04/01/1999,0,105,Released,The Other Conquest,5.4,4
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",436,es,3.027892,"[{""name"": ""Fine Line Features"", ""id"": 8}, {""name"": ""Journeyman Pictures"", ""id"": 2291}, {""name"": ""HBO Films"", ""id"": 7429}]","[{""iso_3166_1"": ""EC"", ""name"": ""Ecuador""}, {""iso_3166_1"": ""CO"", ""name"": ""Colombia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/18/2004,0,101,Released,Maria Full of Grace,6.9,101
3000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",317930,es,1.569246,[],[],3/31/2016,0,101,Released,Compadres,5.2,17
2600000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",14139,es,19.02965,"[{""name"": ""Ars\u00e9nico Producciones"", ""id"": 10086}, {""name"": ""Zip Films"", ""id"": 12955}, {""name"": ""Fine Productions"", ""id"": 23501}, {""name"": ""Karbo Vantas Entertainment"", ""id"": 23502}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",9/20/2007,553198,92,Released,Timecrimes,7,308
1500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",8329,es,31.691617,"[{""name"": ""Filmax"", ""id"": 3631}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",04/10/2007,30448000,78,Released,[REC],7.1,934
2000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",55,es,23.281616,"[{""name"": ""Altavista Films"", ""id"": 5084}, {""name"": ""Zeta Film"", ""id"": 11230}]","[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}]",6/16/2000,20908467,154,Released,Amores perros,7.6,521
1800000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",542,es,2.179428,"[{""name"": ""Instituto Mexicano de Cinematograf\u00eda"", ""id"": 299}, {""name"": ""Alameda Films"", ""id"": 300}, {""name"": ""Cinecolor-M\u00e9xico"", ""id"": 301}, {""name"": ""Cinecolor-Argentina"", ""id"": 303}, {""name"": ""Artcam y Fonds Sud Cin\u00e9ma"", ""id"": 304}]","[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}]",10/01/2002,0,118,Released,The Crime of Padre Amaro,6.2,36
0,"[{""id"": 18, ""name"": ""Drama""}]",32579,es,2.756435,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Fidecine"", ""id"": 16116}, {""name"": ""Creando Films"", ""id"": 89636}, {""name"": ""Potomac Pictures"", ""id"": 89637}]","[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/20/2008,23311391,106,Released,Under the Same Moon,7,28
1500000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",18079,es,8.589355,"[{""name"": ""Naya Films S.A."", ""id"": 4718}, {""name"": ""Patagonik Film Group"", ""id"": 7100}]","[{""iso_3166_1"": ""AR"", ""name"": ""Argentina""}]",8/31/2000,0,114,Released,Nine Queens,7.4,153
1400000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}]",44413,es,0.684881,"[{""name"": ""R&C Produzioni"", ""id"": 19385}, {""name"": ""Teodora Film"", ""id"": 65361}, {""name"": ""La Pasionaria S.r.l."", ""id"": 67703}]","[{""iso_3166_1"": ""AR"", ""name"": ""Argentina""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",05/06/2004,0,106,Released,The Holy Girl,6.8,10
1300000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",215924,es,1.473405,"[{""name"": ""Cine Canibal"", ""id"": 16496}]","[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",08/10/2013,0,87,Released,The Amazing Catfish,5.7,17
1000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",186935,es,3.629777,"[{""name"": ""Mantarraya Producciones"", ""id"": 863}, {""name"": ""No Dream Cinema"", ""id"": 864}, {""name"": ""Lemming Film"", ""id"": 2345}, {""name"": ""Le Pacte"", ""id"": 5125}, {""name"": ""Fondo para la Producci\u00f3n Cinematogr\u00e1fica de Calidad (FOPROCINE)"", ""id"": 9980}, {""name"": ""ZDF/Arte"", ""id"": 11237}, {""name"": ""unafilm"", ""id"": 14547}, {""name"": ""Centre National du Cin\u00e9ma et de L'image Anim\u00e9e (CNC)"", ""id"": 17298}, {""name"": ""Tres Tunas"", ""id"": 22621}, {""name"": ""Consejo Nacional para la Cultura y las Artes (CONACULTA)"", ""id"": 22622}, {""name"": ""Ticoman"", ""id"": 22623}, {""name"": ""Ik\u00e9 Asistencia"", ""id"": 22624}, {""name"": ""Fonds Sud Cin\u00e9ma"", ""id"": 22625}, {""name"": ""Minist\u00e8re des Affaires Etrang\u00e8res et Europ\u00e9ennes"", ""id"": 22626}, {""name"": ""Film- und Medienstiftung NRW"", ""id"": 22627}, {""name"": ""Netherland Filmfund"", ""id"": 22628}, {""name"": ""Sundance / NHK International Filmmakers Award"", ""id"": 22629}]","[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}]",08/09/2013,0,105,Released,Heli,6.2,32
0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",258755,es,1.233688,"[{""name"": ""Baleuko S.L."", ""id"": 10026}, {""name"": ""Departamento de Cultura del Gobierno Vasco"", ""id"": 32718}, {""name"": ""Bitart New Media"", ""id"": 32719}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",10/03/2014,0,96,Released,Hidden Away,7.6,26
